BrandNo,CampaignNo,CampStartDay,CampEndDay,CampBudget,AdGroupNo,AdExpense,AdStartDay,AdEndDay,E_impressions,impressions,E_clicks,clicks,E_views,views,ChannelGoodsNo,ChannelGoodsNm,ChannelNo,Level1Cd,Level2Cd,Level1CdNm,month,weeks,days,season,ratio,naver,facebook,instagram,gdn,kakao,youtube,etc,Target_purpose,Target_gender,Target_age_7_9,Target_age_10_14,Target_age_15_19,Target_age_20_24,Target_age_25_29,Target_age_30_34,Target_age_35_39,Target_age_40_44,Target_age_45_49,Target_age_50_54,Target_age_55_59,Target_age_60_64,Target_age_65_69,Target_age_70_74,Target_age_75_79,Ad_Material,AdvertiserNo,Advertiser_Naver_Yn,Advertiser_Facebook_Yn,Advertiser_Instragram_Yn,Advertiser_Google_Yn,Advertiser_Kakao_Yn,Advertiser_Youtube_Yn,Advertiser_Etc_Yn,Level1Cd_Naver_Ratio,Level1Cd_Facebook_Ratio,Level1Cd_Instagram_Ratio,Level1Cd_Google_Ratio,Level1Cd_Kakao_Ratio,Level1Cd_Youtube_Ratio,Level1Cd_Etc_Ratio
1147,175,2018-11-22,2019-02-19,3000000,,,,,,,,,,,,,,110000,117500,컴퓨터 및 정보통신,11,13,89,Autumn,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,1,0,0,0,0,0,0,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
1148,176,2019-01-22,2019-02-20,1000000,,,,,,,,,,,,,,110000,117500,컴퓨터 및 정보통신,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,1,0,0,0,0,0,0,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
1149,177,2019-02-11,2019-05-11,3300000,,,,,,,,,,,,,,110000,117500,컴퓨터 및 정보통신,2,13,89,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,1,0,0,0,0,0,0,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
610,178,2019-02-01,2019-02-28,19500000,,,,,,,,,,,,,,130000,130500,가정용품,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
578,179,2019-02-01,2019-02-28,80000000,,,,,,,,,,,,,,210000,210500,그룹 및 기업광고,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1,0,0,0,0,0,1,0.31884058,0.043478261,0.043478261,0.007246377,0.050724638,0.043478261,0.492753623
1113,180,2019-02-08,2019-02-22,1000000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,2,2,14,Winter,"""[0, 0, 0, 0, 0.5, 0, 0.5]""",0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,460,1,1,1,0,1,1,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1070,181,2019-02-01,2019-02-28,75000000,,,,,,,,,,,,,,20000,29900,식품,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1152,183,2019-01-01,2019-02-28,185436104,,,,,,,,,,,,,,50000,51000,화장품 및 보건용품,1,8,58,Winter,"""[0.93, 0, 0, 0, 0.04, 0, 0.04]""",0.93,0.0,0.0,0.0,0.04,0.0,0.04,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,1,0,0,0,1,0,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
347,186,2019-01-25,2019-03-02,134869000,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",1,5,36,Winter,"""[0.12, 0.29, 0, 0, 0, 0.44, 0.15]""",0.12,0.29,0.0,0.0,0.0,0.44,0.15,0.0,0.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16,1,1,1,0,0,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1153,188,2019-01-19,2019-02-17,1000000,,,,,,,,,,,,,,180000,184000,서비스,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1154,189,2019-02-25,2019-03-26,1100000,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,1,0,0,0,0,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1134,190,2019-01-28,2019-02-26,1000000,,,,,,,,,,,,,,20000,24500,식품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1139,191,2019-02-18,2019-03-03,10000000,,,,,,,,,,,,,,160000,169900,유통,2,2,13,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1,0,0,0,0,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1139,192,2019-03-11,2019-04-28,20000000,,,,,,,,,,,,,,160000,169900,유통,3,7,48,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1,0,0,0,0,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1139,193,2019-04-29,2019-05-06,5000000,,,,,,,,,,,,,,160000,169900,유통,4,1,7,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1,0,0,0,0,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1155,194,2019-01-01,2019-02-08,100000000,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",1,5,38,Winter,"""[0.9, 0, 0, 0, 0, 0, 0]""",0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1,0,0,0,0,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1155,195,2019-02-06,2019-02-28,108181818,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",2,3,22,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1,0,0,0,0,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1153,196,2019-02-18,2019-03-03,1200000,,,,,,,,,,,,,,180000,184000,서비스,2,2,13,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1156,197,2019-02-01,2019-03-03,500000,,,,,,,,,,,,,,180000,183000,서비스,2,4,30,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,1,0,0,0,0,0,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1127,204,2019-01-21,2019-02-23,40000000,,,,,,,,,,,,,,180000,189900,서비스,1,5,33,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1127,205,2019-01-28,2019-02-17,30000000,247,30000000.0,2019-01-28,2019-02-17,8863636.36363636,9293691.0,22159.0909090909,32680.0,,,63.0,Naver_M.브랜딩 DA,13.0,180000,189900,서비스,1,3,20,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1127,206,2019-02-14,2019-02-20,1484240,248,1484240.0,2019-02-14,2019-02-20,4615384.61538461,3317539.0,923.076923076923,1446.0,,,126.0,카카오톡PC 하단배너,15.0,180000,189900,서비스,2,1,6,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1127,207,2019-01-28,2019-02-23,10000000,,,,,,,,,,,,,,180000,189900,서비스,1,4,26,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1127,208,2019-02-04,2019-02-10,5000000,250,5000000.0,2019-02-04,2019-02-10,1250000.0,1311291.0,3125.0,4770.0,,,63.0,Naver_M.브랜딩 DA,13.0,180000,189900,서비스,2,1,6,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1165,214,2019-01-16,2019-02-15,202536,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",1,4,30,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
499,223,2019-02-11,2019-02-28,14000000,,,,,,,,,,,,,,210000,210500,그룹 및 기업광고,2,2,17,Winter,"""[0, 0.25, 0.04, 0, 0, 0.71, 0]""",0.0,0.25,0.04,0.0,0.0,0.71,0.0,1.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,168,0,1,1,0,0,1,0,0.31884058,0.043478261,0.043478261,0.007246377,0.050724638,0.043478261,0.492753623
1167,224,2019-02-22,2019-02-28,20000000,,,,,,,,,,,,,,40000,41000,제약 및 의료,2,1,6,Winter,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,1,0,0,0,1,1,1,0.443902439,0.02601626,0.004878049,0.02601626,0.102439024,0.047154472,0.349593496
1168,225,2019-03-04,2019-03-17,380000,,,,,,,,,,,,,,50000,52000,화장품 및 보건용품,3,2,13,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1162,226,2019-02-01,2019-02-28,7380000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,27,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1092,227,2019-02-05,2019-03-06,9500000,,,,,,,,,,,,,,180000,182000,서비스,2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1143,230,2019-01-21,2019-02-24,40000000,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",1,5,34,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,24,1,1,1,1,1,1,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1163,232,2019-01-22,2019-02-20,3000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1096,233,2019-02-01,2019-02-28,14650000,,,,,,,,,,,,,,50000,54000,화장품 및 보건용품,2,4,27,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1098,234,2019-02-01,2019-02-28,9200000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,27,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1164,235,2019-02-01,2019-02-28,8860000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,27,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1113,236,2019-01-09,2019-02-07,600000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1,1,1,0,1,1,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1091,237,2019-02-01,2019-02-28,10260000,,,,,,,,,,,,,,50000,51000,화장품 및 보건용품,2,4,27,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1099,238,2019-02-01,2019-02-28,13900338,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,27,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1157,239,2019-01-09,2019-02-07,4500000,,,,,,,,,,,,,,20000,29900,식품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1101,240,2019-01-13,2019-02-11,1000000,,,,,,,,,,,,,,50000,54500,화장품 및 보건용품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1093,241,2019-02-01,2019-02-28,940000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,27,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1097,242,2019-01-04,2019-02-02,1500000,,,,,,,,,,,,,,20000,25500,식품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1158,243,2019-01-14,2019-02-14,1500000,,,,,,,,,,,,,,50000,52000,화장품 및 보건용품,1,4,31,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1095,244,2019-01-22,2019-02-20,10000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1100,245,2019-01-17,2019-02-16,2000000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,1,4,30,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1159,246,2019-01-27,2019-02-25,1000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1160,247,2019-01-07,2019-02-15,2500000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,1,6,39,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1161,248,2019-01-25,2019-02-23,500000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1129,251,2019-02-01,2019-02-28,30000000,,,,,,,,,,,,,,100000,102000,가정용 전기전자,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,1,1,1,1,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
1130,252,2019-02-01,2019-02-28,30000000,,,,,,,,,,,,,,100000,102000,가정용 전기전자,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,1,1,1,1,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
1131,253,2019-02-01,2019-02-28,20000000,,,,,,,,,,,,,,100000,102000,가정용 전기전자,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,1,1,1,1,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
1132,254,2019-02-02,2019-02-28,5000000,,,,,,,,,,,,,,30000,31500,음료 및 기호식품,2,4,26,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0.311258278,0.026490066,0.006622517,0.158940397,0.198675497,0.01986755,0.278145695
1080,255,2019-02-11,2019-02-28,1000000,,,,,,,,,,,,,,50000,56500,화장품 및 보건용품,2,2,17,Winter,"""[0, 0, 1.0, 0, 0, 0, 0]""",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,460,1,1,1,0,1,1,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1139,256,2019-04-01,2019-05-12,34285700,,,,,,,,,,,,,,160000,169900,유통,4,6,41,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1,0,0,0,0,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1133,258,2019-02-01,2019-02-12,5000000,,,,,,,,,,,,,,180000,183500,서비스,2,2,11,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,1,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
978,259,2019-02-01,2019-02-28,5000000,360,5000000.0,2019-02-01,2019-02-28,347222.222222222,364597.0,,,,,4.0,oksusu_프리롤,11.0,190000,199900,관공서 및 단체,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,1,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
562,260,2019-02-01,2019-02-28,18181818,,,,,,,,,,,,,,200000,201500,교육 및 복지후생,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,1,0,0,0,1,0,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1118,261,2019-01-14,2019-02-06,10000000,,,,,,,,,,,,,,110000,115500,컴퓨터 및 정보통신,1,3,23,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,1,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
1117,262,2019-01-07,2019-02-03,20000000,,,,,,,,,,,,,,110000,110500,컴퓨터 및 정보통신,1,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,1,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
945,263,2019-03-11,2019-04-09,1000000,,,,,,,,,,,,,,40000,47000,제약 및 의료,3,4,29,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,1,0,0,0,0,0,0,0.443902439,0.02601626,0.004878049,0.02601626,0.102439024,0.047154472,0.349593496
1067,265,2019-02-01,2019-02-28,100000000,,,,,,,,,,,,,,20000,25500,식품,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,1,0,0,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
